Sample in Buffer,Sample in Window,TRIGGER,clk_vector,trigger_adc_buf_in[7:0],trig_vector,diff[8:0],prev_frame_adc[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,HEX,SIGNED,UNSIGNED
4831,4831,0,0,148,0,0,148
4832,4832,0,0,148,0,0,148
4833,4833,0,0,148,0,0,148
4834,4834,0,1,148,0,0,148
4835,4835,0,1,148,0,0,148
4836,4836,0,0,148,0,0,148
4837,4837,0,0,148,0,0,148
4838,4838,0,0,148,0,0,148
4839,4839,0,1,148,0,0,148
4840,4840,0,1,148,0,0,148
4841,4841,0,0,148,0,0,148
4842,4842,0,0,148,0,0,148
4843,4843,0,0,148,0,0,148
4844,4844,0,1,148,0,0,148
4845,4845,0,1,148,0,0,148
4846,4846,0,0,148,0,0,148
4847,4847,0,0,148,0,0,148
4848,4848,0,0,148,0,0,148
4849,4849,0,1,148,0,0,148
4850,4850,0,1,148,0,0,148
4851,4851,0,0,148,0,0,148
4852,4852,0,0,148,0,0,148
4853,4853,0,0,148,0,0,148
4854,4854,0,1,148,0,0,148
4855,4855,0,1,148,0,0,148
4856,4856,0,0,148,0,0,148
4857,4857,0,0,148,0,0,148
4858,4858,0,0,148,0,0,148
4859,4859,0,1,148,0,0,148
4860,4860,0,1,148,0,0,148
4861,4861,0,0,148,0,0,148
4862,4862,0,0,148,0,0,148
4863,4863,0,0,148,0,0,148
4864,4864,0,1,148,0,0,148
4865,4865,0,1,148,0,0,148
4866,4866,0,0,148,0,0,148
4867,4867,0,0,148,0,0,148
4868,4868,0,0,148,0,0,148
4869,4869,0,1,148,0,0,148
4870,4870,0,1,148,0,0,148
4871,4871,0,0,148,0,0,148
4872,4872,0,0,148,0,0,148
4873,4873,0,0,148,0,0,148
4874,4874,0,1,148,0,0,148
4875,4875,0,1,148,0,0,148
4876,4876,0,0,148,0,0,148
4877,4877,0,0,148,0,0,148
4878,4878,0,0,148,0,0,148
4879,4879,0,1,148,0,0,148
4880,4880,0,1,148,0,0,148
4881,4881,0,0,148,0,0,148
4882,4882,0,0,148,0,0,148
4883,4883,0,0,148,0,0,148
4884,4884,0,1,148,0,0,148
4885,4885,0,1,148,0,0,148
4886,4886,0,0,148,0,0,148
4887,4887,0,0,148,0,0,148
4888,4888,0,0,148,0,0,148
4889,4889,0,1,148,0,0,148
4890,4890,0,1,148,0,0,148
4891,4891,0,0,148,0,0,148
4892,4892,0,0,148,0,0,148
4893,4893,0,0,148,0,0,148
4894,4894,0,1,148,0,0,148
4895,4895,0,1,148,0,0,148
4896,4896,0,0,148,0,0,148
4897,4897,0,0,148,0,0,148
4898,4898,0,0,148,0,0,148
4899,4899,0,1,148,0,0,148
4900,4900,0,1,148,0,0,148
4901,4901,0,0,148,0,0,148
4902,4902,0,0,147,0,0,148
4903,4903,0,0,147,0,0,148
4904,4904,0,1,147,0,0,148
4905,4905,0,1,147,0,0,148
4906,4906,0,0,147,0,1,148
4907,4907,0,0,148,0,1,148
4908,4908,0,0,148,0,1,148
4909,4909,0,1,148,0,1,148
4910,4910,0,1,148,0,1,148
4911,4911,0,0,148,0,0,148
4912,4912,0,0,148,0,0,148
4913,4913,0,0,148,0,0,148
4914,4914,0,1,148,0,0,148
4915,4915,0,1,148,0,0,148
4916,4916,0,0,148,0,0,148
4917,4917,0,0,148,0,0,148
4918,4918,0,0,148,0,0,148
4919,4919,0,1,148,0,0,148
4920,4920,0,1,148,0,0,148
4921,4921,0,0,148,0,0,148
4922,4922,0,0,148,0,0,148
4923,4923,0,0,148,0,0,148
4924,4924,0,1,148,0,0,148
4925,4925,0,1,148,0,0,148
4926,4926,0,0,148,0,0,148
4927,4927,0,0,148,0,0,148
4928,4928,0,0,148,0,0,148
4929,4929,0,1,148,0,0,148
4930,4930,0,1,148,0,0,148
4931,4931,0,0,148,0,0,148
4932,4932,0,0,148,0,0,148
4933,4933,0,0,148,0,0,148
4934,4934,0,1,148,0,0,148
4935,4935,0,1,148,0,0,148
4936,4936,0,0,148,0,0,148
4937,4937,0,0,148,0,0,148
4938,4938,0,0,148,0,0,148
4939,4939,0,1,148,0,0,148
4940,4940,0,1,148,0,0,148
4941,4941,0,0,148,0,0,148
4942,4942,0,0,148,0,0,148
4943,4943,0,0,148,0,0,148
4944,4944,0,1,148,0,0,148
4945,4945,0,1,148,0,0,148
4946,4946,0,0,148,0,0,148
4947,4947,0,0,148,0,0,148
4948,4948,0,0,148,0,0,148
4949,4949,0,1,148,0,0,148
4950,4950,0,1,148,0,0,148
4951,4951,0,0,148,0,0,148
4952,4952,0,0,148,0,0,148
4953,4953,0,0,148,0,0,148
4954,4954,0,1,148,0,0,148
4955,4955,0,1,148,0,0,148
4956,4956,0,0,148,0,0,148
4957,4957,0,0,148,0,0,148
4958,4958,0,0,148,0,0,148
4959,4959,0,1,148,0,0,148
4960,4960,0,1,148,0,0,148
4961,4961,0,0,148,0,0,148
4962,4962,0,0,148,0,0,148
4963,4963,0,0,148,0,0,148
4964,4964,0,1,148,0,0,148
4965,4965,0,1,148,0,0,148
4966,4966,0,0,148,0,0,148
4967,4967,0,0,148,0,0,148
4968,4968,0,0,148,0,0,148
4969,4969,0,1,148,0,0,148
4970,4970,0,1,148,0,0,148
4971,4971,0,0,148,0,0,148
4972,4972,0,0,148,0,0,148
4973,4973,0,0,148,0,0,148
4974,4974,0,1,148,0,0,148
4975,4975,0,1,148,0,0,148
4976,4976,0,0,148,0,0,148
4977,4977,0,0,148,0,0,148
4978,4978,0,0,148,0,0,148
4979,4979,0,1,148,0,0,148
4980,4980,0,1,148,0,0,148
4981,4981,0,0,148,0,0,148
4982,4982,0,0,148,0,0,148
4983,4983,0,0,148,0,0,148
4984,4984,0,1,148,0,0,148
4985,4985,0,1,148,0,0,148
4986,4986,0,0,148,0,0,148
4987,4987,0,0,148,0,0,148
4988,4988,0,0,148,0,0,148
4989,4989,0,1,148,0,0,148
4990,4990,0,1,148,0,0,148
4991,4991,0,0,148,0,0,148
4992,4992,0,0,148,0,0,148
4993,4993,0,0,148,0,0,148
4994,4994,0,1,148,0,0,148
4995,4995,0,1,148,0,0,148
4996,4996,0,0,148,0,0,148
4997,4997,0,0,148,0,0,148
4998,4998,0,0,148,0,0,148
4999,4999,0,1,148,0,0,148
5000,5000,0,1,148,0,0,148
5001,5001,0,0,148,0,0,148
5002,5002,0,0,148,0,0,148
5003,5003,0,0,148,0,0,148
5004,5004,0,1,148,0,0,148
5005,5005,0,1,148,0,0,148
5006,5006,0,0,148,0,0,148
5007,5007,0,0,148,0,0,148
5008,5008,0,0,148,0,0,148
5009,5009,0,1,148,0,0,148
5010,5010,0,1,148,0,0,148
5011,5011,0,0,148,0,0,148
5012,5012,0,0,148,0,0,148
5013,5013,0,0,148,0,0,148
5014,5014,0,1,148,0,0,148
5015,5015,0,1,148,0,0,148
5016,5016,0,0,148,0,0,148
5017,5017,0,0,148,0,0,148
5018,5018,0,0,148,0,0,148
5019,5019,0,1,148,0,0,148
5020,5020,0,1,148,0,0,148
5021,5021,0,0,148,0,0,148
5022,5022,0,0,148,0,0,148
5023,5023,0,0,148,0,0,148
5024,5024,0,1,148,0,0,148
5025,5025,0,1,148,0,0,148
5026,5026,0,0,148,0,0,148
5027,5027,0,0,148,0,0,148
5028,5028,0,0,148,0,0,148
5029,5029,0,1,148,0,0,148
5030,5030,0,1,148,0,0,148
5031,5031,0,0,148,0,0,148
5032,5032,0,0,148,0,0,148
5033,5033,0,0,148,0,0,148
5034,5034,0,1,148,0,0,148
5035,5035,0,1,148,0,0,148
5036,5036,0,0,148,0,0,148
5037,5037,0,0,148,0,0,148
5038,5038,0,0,148,0,0,148
5039,5039,0,1,148,0,0,148
5040,5040,0,1,148,0,0,148
5041,5041,0,0,148,0,0,148
5042,5042,0,0,148,0,0,148
5043,5043,0,0,148,0,0,148
5044,5044,0,1,148,0,0,148
5045,5045,0,1,148,0,0,148
5046,5046,0,0,148,0,0,148
5047,5047,0,0,148,0,0,148
5048,5048,0,0,148,0,0,148
5049,5049,0,1,148,0,0,148
5050,5050,0,1,148,0,0,148
5051,5051,0,0,148,0,0,148
5052,5052,0,0,148,0,0,148
5053,5053,0,0,148,0,0,148
5054,5054,0,1,148,0,0,148
5055,5055,0,1,148,0,0,148
5056,5056,0,0,148,0,0,148
5057,5057,0,0,148,0,0,148
5058,5058,0,0,148,0,0,148
5059,5059,0,1,148,0,0,148
5060,5060,0,1,148,0,0,148
5061,5061,0,0,148,0,0,148
5062,5062,0,0,147,0,0,148
5063,5063,0,0,147,0,0,148
5064,5064,0,1,147,0,0,148
5065,5065,0,1,147,0,0,148
5066,5066,0,0,147,0,1,148
5067,5067,0,0,148,0,1,148
5068,5068,0,0,148,0,1,148
5069,5069,0,1,148,0,1,148
5070,5070,0,1,148,0,1,148
5071,5071,0,0,148,0,0,148
5072,5072,0,0,148,0,0,148
5073,5073,0,0,148,0,0,148
5074,5074,0,1,148,0,0,148
5075,5075,0,1,148,0,0,148
5076,5076,0,0,148,0,0,148
5077,5077,0,0,148,0,0,148
5078,5078,0,0,148,0,0,148
5079,5079,0,1,148,0,0,148
5080,5080,0,1,148,0,0,148
5081,5081,0,0,148,0,0,148
5082,5082,0,0,148,0,0,147
5083,5083,0,0,148,0,0,147
5084,5084,0,1,148,0,0,147
5085,5085,0,1,148,0,0,147
5086,5086,0,0,148,0,-67,147
5087,5087,0,0,148,0,-1,148
5088,5088,0,0,148,0,-1,148
5089,5089,0,1,148,0,-1,148
5090,5090,0,1,148,0,-1,148
5091,5091,0,0,148,0,66,148
5092,5092,0,0,148,0,0,148
5093,5093,0,0,148,0,0,148
5094,5094,0,1,148,0,0,148
5095,5095,0,1,148,0,0,148
5096,5096,0,0,148,0,0,148
5097,5097,0,0,148,0,0,148
5098,5098,0,0,148,0,0,148
5099,5099,0,1,148,0,0,148
5100,5100,0,1,148,0,0,148
5101,5101,0,0,148,0,0,148
5102,5102,0,0,148,0,0,148
5103,5103,0,0,148,0,0,148
5104,5104,0,1,148,0,0,148
5105,5105,0,1,148,0,0,148
5106,5106,0,0,148,0,0,148
5107,5107,0,0,148,0,0,148
5108,5108,0,0,148,0,0,148
5109,5109,0,1,148,0,0,148
5110,5110,0,1,148,0,0,148
5111,5111,0,0,148,0,0,148
5112,5112,0,0,148,0,0,148
5113,5113,0,0,148,0,0,148
5114,5114,0,1,148,0,0,148
5115,5115,0,1,148,0,0,148
5116,5116,0,0,148,0,0,148
5117,5117,0,0,148,0,0,148
5118,5118,0,0,148,0,0,148
5119,5119,0,1,148,0,0,148
5120,5120,0,1,148,0,0,148
5121,5121,0,0,148,0,0,148
5122,5122,0,0,147,0,0,148
5123,5123,0,0,147,0,0,148
5124,5124,0,1,147,0,0,148
5125,5125,0,1,147,0,0,148
5126,5126,0,0,147,0,1,148
5127,5127,0,0,148,0,1,148
5128,5128,0,0,148,0,1,148
5129,5129,0,1,148,0,1,148
5130,5130,0,1,148,0,1,148
5131,5131,0,0,148,0,0,148
5132,5132,0,0,148,0,0,148
5133,5133,0,0,148,0,0,148
5134,5134,0,1,148,0,0,148
5135,5135,0,1,148,0,0,148
5136,5136,0,0,148,0,0,148
5137,5137,0,0,148,0,0,148
5138,5138,0,0,148,0,0,148
5139,5139,0,1,148,0,0,148
5140,5140,0,1,148,0,0,148
5141,5141,0,0,148,0,0,148
5142,5142,0,0,148,0,0,147
5143,5143,0,0,148,0,0,147
5144,5144,0,1,148,0,0,147
5145,5145,0,1,148,0,0,147
5146,5146,0,0,148,0,-67,147
5147,5147,0,0,148,0,-1,147
5148,5148,0,0,148,0,-1,147
5149,5149,0,1,148,0,-1,147
5150,5150,0,1,148,0,-1,147
5151,5151,0,0,148,0,-1,147
5152,5152,0,0,148,0,-1,148
5153,5153,0,0,148,0,-1,148
5154,5154,0,1,148,0,-1,148
5155,5155,0,1,148,0,-1,148
5156,5156,0,0,148,0,66,148
5157,5157,0,0,148,0,0,148
5158,5158,0,0,148,0,0,148
5159,5159,0,1,148,0,0,148
5160,5160,0,1,148,0,0,148
5161,5161,0,0,148,0,0,148
5162,5162,0,0,148,0,0,148
5163,5163,0,0,148,0,0,148
5164,5164,0,1,148,0,0,148
5165,5165,0,1,148,0,0,148
5166,5166,0,0,148,0,0,148
5167,5167,0,0,148,0,0,148
5168,5168,0,0,148,0,0,148
5169,5169,0,1,148,0,0,148
5170,5170,0,1,148,0,0,148
5171,5171,0,0,148,0,0,148
5172,5172,0,0,148,0,0,148
5173,5173,0,0,148,0,0,148
5174,5174,0,1,148,0,0,148
5175,5175,0,1,148,0,0,148
5176,5176,0,0,148,0,0,148
5177,5177,0,0,148,0,0,148
5178,5178,0,0,148,0,0,148
5179,5179,0,1,148,0,0,148
5180,5180,0,1,148,0,0,148
5181,5181,0,0,148,0,0,148
5182,5182,0,0,148,0,0,148
5183,5183,0,0,148,0,0,148
5184,5184,0,1,148,0,0,148
5185,5185,0,1,148,0,0,148
5186,5186,0,0,148,0,0,148
5187,5187,0,0,148,0,0,148
5188,5188,0,0,148,0,0,148
5189,5189,0,1,148,0,0,148
5190,5190,0,1,148,0,0,148
5191,5191,0,0,148,0,0,148
5192,5192,0,0,148,0,0,148
5193,5193,0,0,148,0,0,148
5194,5194,0,1,148,0,0,148
5195,5195,0,1,148,0,0,148
5196,5196,0,0,148,0,0,148
5197,5197,0,0,148,0,0,148
5198,5198,0,0,148,0,0,148
5199,5199,0,1,148,0,0,148
5200,5200,0,1,148,0,0,148
5201,5201,0,0,148,0,0,148
5202,5202,0,0,147,0,0,148
5203,5203,0,0,147,0,0,148
5204,5204,0,1,147,0,0,148
5205,5205,0,1,147,0,0,148
5206,5206,0,0,147,0,1,148
5207,5207,0,0,148,0,1,148
5208,5208,0,0,148,0,1,148
5209,5209,0,1,148,0,1,148
5210,5210,0,1,148,0,1,148
5211,5211,0,0,148,0,0,148
5212,5212,0,0,148,0,0,148
5213,5213,0,0,148,0,0,148
5214,5214,0,1,148,0,0,148
5215,5215,0,1,148,0,0,148
5216,5216,0,0,148,0,0,148
5217,5217,0,0,148,0,0,148
5218,5218,0,0,148,0,0,148
5219,5219,0,1,148,0,0,148
5220,5220,0,1,148,0,0,148
5221,5221,0,0,148,0,0,148
5222,5222,0,0,148,0,0,147
5223,5223,0,0,148,0,0,147
5224,5224,0,1,148,0,0,147
5225,5225,0,1,148,0,0,147
5226,5226,0,0,148,0,-67,147
5227,5227,0,0,148,0,-1,147
5228,5228,0,0,148,0,-1,147
5229,5229,0,1,148,0,-1,147
5230,5230,0,1,148,0,-1,147
5231,5231,0,0,148,0,-1,147
5232,5232,0,0,148,0,-1,148
5233,5233,0,0,148,0,-1,148
5234,5234,0,1,148,0,-1,148
5235,5235,0,1,148,0,-1,148
5236,5236,0,0,148,0,66,148
5237,5237,0,0,148,0,0,148
5238,5238,0,0,148,0,0,148
5239,5239,0,1,148,0,0,148
5240,5240,0,1,148,0,0,148
5241,5241,0,0,148,0,0,148
5242,5242,0,0,148,0,0,148
5243,5243,0,0,148,0,0,148
5244,5244,0,1,148,0,0,148
5245,5245,0,1,148,0,0,148
5246,5246,0,0,148,0,0,148
5247,5247,0,0,147,0,0,148
5248,5248,0,0,147,0,0,148
5249,5249,0,1,147,0,0,148
5250,5250,0,1,147,0,0,148
5251,5251,0,0,147,0,1,148
5252,5252,0,0,148,0,1,148
5253,5253,0,0,148,0,1,148
5254,5254,0,1,148,0,1,148
5255,5255,0,1,148,0,1,148
5256,5256,0,0,148,0,0,148
5257,5257,0,0,148,0,0,148
5258,5258,0,0,148,0,0,148
5259,5259,0,1,148,0,0,148
5260,5260,0,1,148,0,0,148
5261,5261,0,0,148,0,0,148
5262,5262,0,0,148,0,0,147
5263,5263,0,0,148,0,0,147
5264,5264,0,1,148,0,0,147
5265,5265,0,1,148,0,0,147
5266,5266,0,0,148,0,-67,147
5267,5267,0,0,148,0,-1,147
5268,5268,0,0,148,0,-1,147
5269,5269,0,1,148,0,-1,147
5270,5270,0,1,148,0,-1,147
5271,5271,0,0,148,0,-1,147
5272,5272,0,0,148,0,-1,148
5273,5273,0,0,148,0,-1,148
5274,5274,0,1,148,0,-1,148
5275,5275,0,1,148,0,-1,148
5276,5276,0,0,148,0,66,148
5277,5277,0,0,148,0,0,148
5278,5278,0,0,148,0,0,148
5279,5279,0,1,148,0,0,148
5280,5280,0,1,148,0,0,148
5281,5281,0,0,148,0,0,148
5282,5282,0,0,147,0,0,148
5283,5283,0,0,147,0,0,148
5284,5284,0,1,147,0,0,148
5285,5285,0,1,147,0,0,148
5286,5286,0,0,147,0,1,148
5287,5287,0,0,148,0,1,147
5288,5288,0,0,148,0,1,147
5289,5289,0,1,148,0,1,147
5290,5290,0,1,148,0,1,147
5291,5291,0,0,148,0,-67,147
5292,5292,0,0,148,0,-1,148
5293,5293,0,0,148,0,-1,148
5294,5294,0,1,148,0,-1,148
5295,5295,0,1,148,0,-1,148
5296,5296,0,0,148,0,66,148
5297,5297,0,0,148,0,0,148
5298,5298,0,0,148,0,0,148
5299,5299,0,1,148,0,0,148
5300,5300,0,1,148,0,0,148
5301,5301,0,0,148,0,0,148
5302,5302,0,0,148,0,0,148
5303,5303,0,0,148,0,0,148
5304,5304,0,1,148,0,0,148
5305,5305,0,1,148,0,0,148
5306,5306,0,0,148,0,0,148
5307,5307,0,0,148,0,0,148
5308,5308,0,0,148,0,0,148
5309,5309,0,1,148,0,0,148
5310,5310,0,1,148,0,0,148
5311,5311,0,0,148,0,0,148
5312,5312,0,0,148,0,0,148
5313,5313,0,0,148,0,0,148
5314,5314,0,1,148,0,0,148
5315,5315,0,1,148,0,0,148
5316,5316,0,0,148,0,0,148
5317,5317,0,0,148,0,0,148
5318,5318,0,0,148,0,0,148
5319,5319,0,1,148,0,0,148
5320,5320,0,1,148,0,0,148
5321,5321,0,0,148,0,0,148
5322,5322,0,0,148,0,0,147
5323,5323,0,0,148,0,0,147
5324,5324,0,1,148,0,0,147
5325,5325,0,1,148,0,0,147
5326,5326,0,0,148,0,-67,147
5327,5327,0,0,148,0,-1,148
5328,5328,0,0,148,0,-1,148
5329,5329,0,1,148,0,-1,148
5330,5330,0,1,148,0,-1,148
5331,5331,0,0,148,0,66,148
5332,5332,0,0,148,0,0,148
5333,5333,0,0,148,0,0,148
5334,5334,0,1,148,0,0,148
5335,5335,0,1,148,0,0,148
5336,5336,0,0,148,0,0,148
5337,5337,0,0,148,0,0,148
5338,5338,0,0,148,0,0,148
5339,5339,0,1,148,0,0,148
5340,5340,0,1,148,0,0,148
5341,5341,0,0,148,0,0,148
5342,5342,0,0,148,0,0,148
5343,5343,0,0,148,0,0,148
5344,5344,0,1,148,0,0,148
5345,5345,0,1,148,0,0,148
5346,5346,0,0,148,0,0,148
5347,5347,0,0,148,0,0,148
5348,5348,0,0,148,0,0,148
5349,5349,0,1,148,0,0,148
5350,5350,0,1,148,0,0,148
5351,5351,0,0,148,0,0,148
5352,5352,0,0,148,0,0,148
5353,5353,0,0,148,0,0,148
5354,5354,0,1,148,0,0,148
5355,5355,0,1,148,0,0,148
5356,5356,0,0,148,0,0,148
5357,5357,0,0,148,0,0,148
5358,5358,0,0,148,0,0,148
5359,5359,0,1,148,0,0,148
5360,5360,0,1,148,0,0,148
5361,5361,0,0,148,0,0,148
5362,5362,0,0,147,0,0,148
5363,5363,0,0,147,0,0,148
5364,5364,0,1,147,0,0,148
5365,5365,0,1,147,0,0,148
5366,5366,0,0,147,0,1,148
5367,5367,0,0,148,0,1,148
5368,5368,0,0,148,0,1,148
5369,5369,0,1,148,0,1,148
5370,5370,0,1,148,0,1,148
5371,5371,0,0,148,0,0,148
5372,5372,0,0,148,0,0,148
5373,5373,0,0,148,0,0,148
5374,5374,0,1,148,0,0,148
5375,5375,0,1,148,0,0,148
5376,5376,0,0,148,0,0,148
5377,5377,0,0,148,0,0,148
5378,5378,0,0,148,0,0,148
5379,5379,0,1,148,0,0,148
5380,5380,0,1,148,0,0,148
5381,5381,0,0,148,0,0,148
5382,5382,0,0,148,0,0,148
5383,5383,0,0,148,0,0,148
5384,5384,0,1,148,0,0,148
5385,5385,0,1,148,0,0,148
5386,5386,0,0,148,0,0,148
5387,5387,0,0,148,0,0,148
5388,5388,0,0,148,0,0,148
5389,5389,0,1,148,0,0,148
5390,5390,0,1,148,0,0,148
5391,5391,0,0,148,0,0,148
5392,5392,0,0,148,0,0,148
5393,5393,0,0,148,0,0,148
5394,5394,0,1,148,0,0,148
5395,5395,0,1,148,0,0,148
5396,5396,0,0,148,0,0,148
5397,5397,0,0,148,0,0,148
5398,5398,0,0,148,0,0,148
5399,5399,0,1,148,0,0,148
5400,5400,0,1,148,0,0,148
5401,5401,0,0,148,0,0,148
5402,5402,0,0,147,0,0,148
5403,5403,0,0,147,0,0,148
5404,5404,0,1,147,0,0,148
5405,5405,0,1,147,0,0,148
5406,5406,0,0,147,0,1,148
5407,5407,0,0,148,0,1,148
5408,5408,0,0,148,0,1,148
5409,5409,0,1,148,0,1,148
5410,5410,0,1,148,0,1,148
5411,5411,0,0,148,0,0,148
5412,5412,0,0,148,0,0,148
5413,5413,0,0,148,0,0,148
5414,5414,0,1,148,0,0,148
5415,5415,0,1,148,0,0,148
5416,5416,0,0,148,0,0,148
5417,5417,0,0,148,0,0,148
5418,5418,0,0,148,0,0,148
5419,5419,0,1,148,0,0,148
5420,5420,0,1,148,0,0,148
5421,5421,0,0,148,0,0,148
5422,5422,0,0,148,0,0,148
5423,5423,0,0,148,0,0,148
5424,5424,0,1,148,0,0,148
5425,5425,0,1,148,0,0,148
5426,5426,0,0,148,0,0,148
5427,5427,0,0,148,0,0,148
5428,5428,0,0,148,0,0,148
5429,5429,0,1,148,0,0,148
5430,5430,0,1,148,0,0,148
5431,5431,0,0,148,0,0,148
5432,5432,0,0,148,0,0,148
5433,5433,0,0,148,0,0,148
5434,5434,0,1,148,0,0,148
5435,5435,0,1,148,0,0,148
5436,5436,0,0,148,0,0,148
5437,5437,0,0,148,0,0,148
5438,5438,0,0,148,0,0,148
5439,5439,0,1,148,0,0,148
5440,5440,0,1,148,0,0,148
5441,5441,0,0,148,0,0,148
5442,5442,0,0,148,0,0,148
5443,5443,0,0,148,0,0,148
5444,5444,0,1,148,0,0,148
5445,5445,0,1,148,0,0,148
5446,5446,0,0,148,0,0,148
5447,5447,0,0,148,0,0,148
5448,5448,0,0,148,0,0,148
5449,5449,0,1,148,0,0,148
5450,5450,0,1,148,0,0,148
5451,5451,0,0,148,0,0,148
5452,5452,0,0,148,0,0,148
5453,5453,0,0,148,0,0,148
5454,5454,0,1,148,0,0,148
5455,5455,0,1,148,0,0,148
5456,5456,0,0,148,0,0,148
5457,5457,0,0,148,0,0,148
5458,5458,0,0,148,0,0,148
5459,5459,0,1,148,0,0,148
5460,5460,0,1,148,0,0,148
5461,5461,0,0,148,0,0,148
5462,5462,0,0,148,0,0,148
5463,5463,0,0,148,0,0,148
5464,5464,0,1,148,0,0,148
5465,5465,0,1,148,0,0,148
5466,5466,0,0,148,0,0,148
5467,5467,0,0,148,0,0,148
5468,5468,0,0,148,0,0,148
5469,5469,0,1,148,0,0,148
5470,5470,0,1,148,0,0,148
5471,5471,0,0,148,0,0,148
5472,5472,0,0,148,0,0,148
5473,5473,0,0,148,0,0,148
5474,5474,0,1,148,0,0,148
5475,5475,0,1,148,0,0,148
5476,5476,0,0,148,0,0,148
5477,5477,0,0,148,0,0,148
5478,5478,0,0,148,0,0,148
5479,5479,0,1,148,0,0,148
5480,5480,0,1,148,0,0,148
5481,5481,0,0,148,0,0,148
5482,5482,0,0,148,0,0,148
5483,5483,0,0,148,0,0,148
5484,5484,0,1,148,0,0,148
5485,5485,0,1,148,0,0,148
5486,5486,0,0,148,0,0,148
5487,5487,0,0,148,0,0,148
5488,5488,0,0,148,0,0,148
5489,5489,0,1,148,0,0,148
5490,5490,0,1,148,0,0,148
5491,5491,0,0,148,0,0,148
5492,5492,0,0,148,0,0,148
5493,5493,0,0,148,0,0,148
5494,5494,0,1,148,0,0,148
5495,5495,0,1,148,0,0,148
5496,5496,0,0,148,0,0,148
5497,5497,0,0,148,0,0,148
5498,5498,0,0,148,0,0,148
5499,5499,0,1,148,0,0,148
5500,5500,0,1,148,0,0,148
5501,5501,0,0,148,0,0,148
5502,5502,0,0,148,0,0,148
5503,5503,0,0,148,0,0,148
5504,5504,0,1,148,0,0,148
5505,5505,0,1,148,0,0,148
5506,5506,0,0,148,0,0,148
5507,5507,0,0,148,0,0,148
5508,5508,0,0,148,0,0,148
5509,5509,0,1,148,0,0,148
5510,5510,0,1,148,0,0,148
5511,5511,0,0,148,0,0,148
5512,5512,0,0,148,0,0,148
5513,5513,0,0,148,0,0,148
5514,5514,0,1,148,0,0,148
5515,5515,0,1,148,0,0,148
5516,5516,0,0,148,0,0,148
5517,5517,0,0,148,0,0,148
5518,5518,0,0,148,0,0,148
5519,5519,0,1,148,0,0,148
5520,5520,0,1,148,0,0,148
5521,5521,0,0,148,0,0,148
5522,5522,0,0,147,0,0,147
5523,5523,0,0,147,0,0,147
5524,5524,0,1,147,0,0,147
5525,5525,0,1,147,0,0,147
5526,5526,0,0,147,0,0,147
5527,5527,0,0,148,0,0,148
5528,5528,0,0,148,0,0,148
5529,5529,0,1,148,0,0,148
5530,5530,0,1,148,0,0,148
5531,5531,0,0,148,0,0,148
5532,5532,0,0,148,0,0,148
5533,5533,0,0,148,0,0,148
5534,5534,0,1,148,0,0,148
5535,5535,0,1,148,0,0,148
5536,5536,0,0,148,0,0,148
5537,5537,0,0,148,0,0,148
5538,5538,0,0,148,0,0,148
5539,5539,0,1,148,0,0,148
5540,5540,0,1,148,0,0,148
5541,5541,0,0,148,0,0,148
5542,5542,0,0,148,0,0,148
5543,5543,0,0,148,0,0,148
5544,5544,0,1,148,0,0,148
5545,5545,0,1,148,0,0,148
5546,5546,0,0,148,0,0,148
5547,5547,0,0,148,0,0,148
5548,5548,0,0,148,0,0,148
5549,5549,0,1,148,0,0,148
5550,5550,0,1,148,0,0,148
5551,5551,0,0,148,0,0,148
5552,5552,0,0,148,0,0,148
5553,5553,0,0,148,0,0,148
5554,5554,0,1,148,0,0,148
5555,5555,0,1,148,0,0,148
5556,5556,0,0,148,0,0,148
5557,5557,0,0,148,0,0,148
5558,5558,0,0,148,0,0,148
5559,5559,0,1,148,0,0,148
5560,5560,0,1,148,0,0,148
5561,5561,0,0,148,0,0,148
5562,5562,0,0,148,0,0,148
5563,5563,0,0,148,0,0,148
5564,5564,0,1,148,0,0,148
5565,5565,0,1,148,0,0,148
5566,5566,0,0,148,0,0,148
5567,5567,0,0,148,0,0,148
5568,5568,0,0,148,0,0,148
5569,5569,0,1,148,0,0,148
5570,5570,0,1,148,0,0,148
5571,5571,0,0,148,0,0,148
5572,5572,0,0,148,0,0,148
5573,5573,0,0,148,0,0,148
5574,5574,0,1,148,0,0,148
5575,5575,0,1,148,0,0,148
5576,5576,0,0,148,0,0,148
5577,5577,0,0,148,0,0,148
5578,5578,0,0,148,0,0,148
5579,5579,0,1,148,0,0,148
5580,5580,0,1,148,0,0,148
5581,5581,0,0,148,0,0,148
5582,5582,0,0,148,0,0,148
5583,5583,0,0,148,0,0,148
5584,5584,0,1,148,0,0,148
5585,5585,0,1,148,0,0,148
5586,5586,0,0,148,0,0,148
5587,5587,0,0,148,0,0,148
5588,5588,0,0,148,0,0,148
5589,5589,0,1,148,0,0,148
5590,5590,0,1,148,0,0,148
5591,5591,0,0,148,0,0,148
5592,5592,0,0,148,0,0,148
5593,5593,0,0,148,0,0,148
5594,5594,0,1,148,0,0,148
5595,5595,0,1,148,0,0,148
5596,5596,0,0,148,0,0,148
5597,5597,0,0,148,0,0,148
5598,5598,0,0,148,0,0,148
